	970.6157 	-825.4509 	-273.1247 	409.7703
	650.5034 	615.7941 	59.0824 	149.1464
	263.1955 	122.4880 	-54.0577 	178.5199
	354.0941 	87.1688 	268.1000 	162.5634
	1215.2688 	-499.6617 	-431.0920 	1011.5133
	397.6661 	283.8894 	239.7796 	42.8249
	277.7864 	222.4074 	-13.1253 	89.7272
	347.6874 	-6.6351 	204.4378 	-244.0654
	1306.4698 	362.2672 	-113.8462 	1242.7583
	193.1508 	91.8052 	-94.0896 	42.5355
	569.8506 	-360.9422 	200.7055 	-367.0023
	168.9375 	-93.1303 	7.2304 	-18.2913
	1211.2405 	-610.5325 	-252.2983 	1006.2219
	192.8189 	-119.6686 	-27.1589 	-62.4824
	457.3556 	409.4603 	139.0893 	-51.8997
	376.9936 	320.7408 	140.3679 	8.1601
	1167.6489 	664.8552 	-282.9603 	907.2422
	340.8292 	-185.8917 	-109.6088 	-226.6667
	223.8960 	-104.7605 	129.3734 	54.2237
	506.0345 	-374.2029 	263.1957 	165.2009
	1115.0508 	770.9254 	-135.8853 	782.5154
	356.9452 	-254.6247 	68.8622 	199.0407
	560.2708 	-516.9993 	-68.4420 	-149.8457
	206.1420 	0.6986 	135.4651 	68.2896
	1102.3633 	381.6782 	-710.0750 	739.6643
	331.7433 	-300.7450 	33.8265 	15.6498
	397.9915 	-126.2492 	347.8744 	-44.3259
	406.3106 	45.3160 	328.3741 	189.0117
	833.3354 	-762.4294 	298.7351 	75.4309
	228.8880 	8.2466 	-153.4891 	102.6932
	254.0122 	105.9513 	-164.9516 	81.3052
	922.1730 	648.2316 	19.7055 	640.5707
	1101.9335 	231.1700 	770.7765 	740.6109
	288.3646 	24.3072 	-244.3512 	68.1094
	538.5713 	-417.4012 	-305.9258 	52.6092
	309.5394 	161.9239 	-220.4996 	38.6706
	1084.3823 	150.6508 	807.2941 	695.1608
	491.6987 	205.7417 	-418.8960 	75.8099
	415.2127 	-331.4660 	-200.1875 	54.5880
	247.1150 	-24.9266 	-188.2106 	74.4412
	953.6564 	-575.6123 	-653.0656 	365.2661
	420.6624 	86.4234 	381.2628 	76.8742
	343.6808 	296.9809 	-21.8218 	99.8280
